,UTC,Timestamp,Timestamp_imu,Latitude_imu,Longitude_imu
216,2025-03-25 16:13:13+00:00,1742919193.364452,1742919193.364452,49.38438583333333,1.068919
217,2025-03-25 16:13:14+00:00,1742919194.3737016,1742919194.3737016,49.38439283333333,1.0689038333333334
218,2025-03-25 16:13:15+00:00,1742919195.3873658,1742919195.3873658,49.384398833333336,1.0688823333333333
219,2025-03-25 16:13:16+00:00,1742919196.366016,1742919196.366016,49.384403166666665,1.068865
220,2025-03-25 16:13:17+00:00,1742919197.4098675,1742919197.4098675,49.3844085,1.0688375
221,2025-03-25 16:13:18+00:00,1742919198.3672988,1742919198.3672988,49.384415,1.068813
222,2025-03-25 16:13:19+00:00,1742919199.405667,1742919199.405667,49.38441816666666,1.068789166666667
223,2025-03-25 16:13:20+00:00,1742919200.430719,1742919200.430719,49.3844175,1.068770166666667
224,2025-03-25 16:13:21+00:00,1742919201.3810782,1742919201.3810782,49.384418833333335,1.0687503333333332
225,2025-03-25 16:13:22+00:00,1742919202.399499,1742919202.399499,49.38442366666666,1.0687301666666666
226,2025-03-25 16:13:23+00:00,1742919203.4089706,1742919203.4089706,49.38442883333333,1.0687121666666666
227,2025-03-25 16:13:24+00:00,1742919204.4116654,1742919204.4116654,49.38443433333333,1.0686938333333331
228,2025-03-25 16:13:25+00:00,1742919205.402757,1742919205.402757,49.3844345,1.0686831666666667
229,2025-03-25 16:13:26+00:00,1742919206.4139898,1742919206.4139898,49.38443266666667,1.068681166666667
230,2025-03-25 16:13:27+00:00,1742919207.4908323,1742919207.4908323,49.38443033333333,1.0686816666666668
231,2025-03-25 16:13:28+00:00,1742919208.4808424,1742919208.4808424,49.384429,1.0686763333333331
232,2025-03-25 16:13:29+00:00,1742919209.4275017,1742919209.4275017,49.384423,1.0686743333333333
233,2025-03-25 16:13:30+00:00,1742919210.4068534,1742919210.4068534,49.3844145,1.0686751666666667
234,2025-03-25 16:13:31+00:00,1742919211.3862572,1742919211.3862572,49.384407333333336,1.0686786666666666
235,2025-03-25 16:13:32+00:00,1742919212.4045026,1742919212.4045026,49.3844025,1.0686786666666666
236,2025-03-25 16:13:33+00:00,1742919213.3641822,1742919213.3641822,49.384394666666665,1.0686816666666668
237,2025-03-25 16:13:34+00:00,1742919214.3834436,1742919214.3834436,49.384387,1.0686853333333333
238,2025-03-25 16:13:35+00:00,1742919215.384602,1742919215.384602,49.3843805,1.068684
239,2025-03-25 16:13:36+00:00,1742919216.3835657,1742919216.3835657,49.38437366666667,1.0686831666666667
240,2025-03-25 16:13:37+00:00,1742919217.398446,1742919217.398446,49.38436283333333,1.068683
241,2025-03-25 16:13:38+00:00,1742919218.368744,1742919218.368744,49.3843525,1.0686841666666669
242,2025-03-25 16:13:39+00:00,1742919219.379369,1742919219.379369,49.3843425,1.0686868333333333
243,2025-03-25 16:13:40+00:00,1742919220.3897283,1742919220.3897283,49.384335166666666,1.06869
244,2025-03-25 16:13:41+00:00,1742919221.4211097,1742919221.4211097,49.3843275,1.068696
245,2025-03-25 16:13:42+00:00,1742919222.3831787,1742919222.3831787,49.38431783333333,1.0687035
246,2025-03-25 16:13:43+00:00,1742919223.3592124,1742919223.3592124,49.384308833333336,1.0687145
